,Augustinian,Benedictine,Bridgettine,Carmelites,Carthusian,Cistercian,Crutched Friars,Dominican,EE,EM,Franciscan,GL,Gilbertine,Grandmontines,Midlands,NAnetInc,NE,NW,North,Premonstratensian,RomanRoadShare,SE,SW,South,WM,YH,areaKm2,bhbo,bhboInc,bhso,bhsoInc,bigHouse,bigOrder,coalShare,county,countyVal1291,countyVal1334,countyVal1514,countyVal1515,countyVal1535,forestShare,friary,goodAgShare,grassShare,houses,ladyHouse,ladyInc,literacy1851,littleLady,oceanDum,pop1086,pop1290,pop1377,pop1600,rebelDum,region,riverShare,royalForestDum,shbo,shboInc,shso,shsoInc,smallHouse,smallOrder,monasticFrac,ladyFrac,churchFrac,shsoFrac,shboFrac,bhsoFrac,bhboFrac,shFrac,bhFrac,soFrac,boFrac,monasticPopFrac,ladyPopFrac,shsoPopFrac,shboPopFrac,bhsoPopFrac,bhboPopFrac,shPopFrac,bhPopFrac,soPopFrac,boPopFrac,housesPerCapita,ladyHousePerCapita,littleLadyPerCapita,friaryPerCapita,BenedictinePerCapita,CistercianPerCapita,AugustinianPerCapita,DominicanPerCapita,FranciscanPerCapita,PremonstratensianPerCapita,CarmelitesPerCapita,CarthusianPerCapita,GilbertinePerCapita,CrutchedFriarsPerCapita,BridgettinePerCapita,GrandmontinesPerCapita,perCapitaInc,povertyIndex,popDensity1600,popDensity1377,BenedictineShare,CistercianShare,AugustinianShare,DominicanShare,FranciscanShare,PremonstratensianShare,CarmelitesShare,CarthusianShare,GilbertineShare,CrutchedFriarsShare,BridgettineShare,GrandmontinesShare,littleLadyShare,ladyShare,friaryShare
13,8.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5180.0,0.0,0.0,0.0,1.0,0.079468116,1.0,0.0,1.0,0.0,0.0,4151.8374,7.0,3999.0,1.0,249.0,8.0,18.0,5.96e-08,HAMPSHIRE,8762.0,18927.0,73080.0,69920.0,12859.0,0.80034006,4.0,0.05357321,0.36562499,23.0,5.0,954.0,0.73000002,3.0,1.0,65702.0,94062.0,70736.0,104197.0,0.0,SE,0.088082947,1.0,11.0,932.0,4.0,0.0,15.0,5.0,0.07408466819221968,0.013644164759725401,0.18391018306636156,0.0,0.013329519450800915,0.003561212814645309,0.05719393592677346,0.013329519450800915,0.06075514874141876,0.003561212814645309,0.07052345537757437,0.049713523421979516,0.009155733850302793,0.0,0.008944595333838786,0.002389704118160792,0.03837922396997994,0.008944595333838786,0.040768928088140734,0.002389704118160792,0.04732381930381873,0.00022073572175782411,4.79860264690922e-05,2.879161588145532e-05,3.838882117527376e-05,5.758323176291064e-05,3.838882117527376e-05,7.677764235054752e-05,9.59720529381844e-06,1.919441058763688e-05,9.59720529381844e-06,9.59720529381844e-06,0.0,0.0,0.0,0.0,0.0,0.6710365941437854,0.03032716872846627,25.096599399581493,17.037276074443568,0.2608695652173913,0.17391304347826086,0.34782608695652173,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.21739130434782608,0.17391304347826086
14,5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1174.0,0.0,0.0,0.0,0.0,0.068186529,0.0,0.0,0.0,1.0,0.0,2179.6145,2.0,709.0,0.0,0.0,2.0,9.0,0.0,HEREFORDSHIRE,3362.0,6154.0,20840.0,16360.0,3774.0,0.14984864,2.0,0.42835236,0.39793065,11.0,2.0,89.0,0.60000002,2.0,1.0,31861.0,72502.0,30230.0,62054.0,0.0,WM,0.14323941,1.0,7.0,465.0,2.0,0.0,9.0,2.0,0.071760391198044,0.005440097799511002,0.23068459657701712,0.0,0.028422982885085574,0.0,0.04333740831295844,0.028422982885085574,0.04333740831295844,0.0,0.071760391198044,0.018919006027008734,0.0014342346988107132,0.0,0.007493473426370581,0.0,0.011425532600638154,0.007493473426370581,0.011425532600638154,0.0,0.018919006027008734,0.00017726496277435783,3.222999323170142e-05,3.222999323170142e-05,3.222999323170142e-05,4.834498984755213e-05,1.611499661585071e-05,8.057498307925356e-05,1.611499661585071e-05,1.611499661585071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26364134463531763,0.07219518483901119,28.470172133650237,13.86942507493871,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182
15,2.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2520.0,0.0,0.0,0.0,0.0,0.12432305,0.0,0.0,1.0,0.0,0.0,1621.1313,1.0,2102.0,0.0,0.0,1.0,9.0,0.0,HERTFORDSHIRE,2975.0,9069.0,35480.0,36800.0,6501.0,0.046840649,3.0,0.19297796,0.17705545,13.0,4.0,158.0,0.5,4.0,0.0,24742.0,84529.0,36113.0,58104.0,0.0,EE,0.12249211,1.0,8.0,405.0,4.0,13.0,12.0,4.0,0.06847826086956521,0.004293478260869565,0.17665760869565217,0.0003532608695652174,0.011005434782608696,0.0,0.057119565217391303,0.011358695652173912,0.057119565217391303,0.0003532608695652174,0.068125,0.04337050805452292,0.0027192620129423105,0.00022373674790031667,0.006970260223048327,0.0,0.03617651108357428,0.007193996970948644,0.03617651108357428,0.00022373674790031667,0.04314677130662261,0.00022373674790031667,6.884207627702051e-05,6.884207627702051e-05,5.163155720776539e-05,0.0001204736334847859,0.0,3.4421038138510255e-05,1.7210519069255127e-05,1.7210519069255127e-05,0.0,1.7210519069255127e-05,0.0,1.7210519069255127e-05,0.0,0.0,0.0,0.6333471017485888,-0.02271788517141677,35.84163725664911,22.276418942746957,0.5384615384615384,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.23076923076923078
16,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.0,0.0,0.0,0.0,0.0,0.083555482,0.0,0.0,1.0,0.0,0.0,955.96265,2.0,1957.0,0.0,0.0,2.0,8.0,0.0,HUNTINGDONSHIRE,2464.0,6466.0,24560.0,21040.0,3545.0,0.9079423,0.0,0.51644337,0.053876478,8.0,1.0,17.0,0.59000003,1.0,0.0,16004.0,66186.0,25616.0,27627.0,0.0,EE,0.10049039,1.0,6.0,400.0,0.0,0.0,6.0,0.0,0.11202471482889734,0.0008079847908745247,0.16848859315589354,0.0,0.019011406844106463,0.0,0.09301330798479088,0.019011406844106463,0.09301330798479088,0.0,0.11202471482889734,0.08531509031020379,0.0006153400658775835,0.0,0.014478589785354906,0.0,0.07083650052484888,0.014478589785354906,0.07083650052484888,0.0,0.08531509031020379,0.0002895717957070981,3.6196474463387263e-05,3.6196474463387263e-05,0.0,0.00014478589785354905,3.6196474463387263e-05,0.0001085894233901618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7615738227096681,0.12741159011112319,28.899664646939918,26.796025974445758,0.5,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0
17,9.0,9.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6756.0,0.0,0.0,0.0,2.0,0.080964819,1.0,0.0,1.0,0.0,0.0,4051.4739,7.0,5318.0,1.0,380.0,8.0,19.0,0.0,KENT,9838.0,24348.0,93720.0,100080.0,16444.0,0.001251876,7.0,0.27611652,0.42019752,28.0,4.0,756.0,0.71000004,2.0,1.0,75388.0,163636.0,107482.0,151713.0,0.0,SE,0.098083243,1.0,12.0,904.0,8.0,154.0,20.0,9.0,0.06750599520383693,0.007553956834532374,0.16430855315747403,0.0015387689848121503,0.00903277378097522,0.0037969624300559553,0.05313749000799361,0.01057154276578737,0.05693445243804956,0.005335731414868106,0.062170263788968824,0.04453145083150422,0.004983093077059975,0.0010150745156974022,0.005958619235002933,0.0025047293244481357,0.03505302775635575,0.006973693750700336,0.03755775708080389,0.003519803840145538,0.04101164699135868,0.00018455900285407314,2.6365571836296165e-05,1.3182785918148083e-05,4.6139750713518286e-05,5.932253663166637e-05,6.591392959074041e-06,5.932253663166637e-05,1.3182785918148083e-05,1.3182785918148083e-05,1.3182785918148083e-05,1.9774178877222124e-05,0.0,0.0,0.0,0.0,0.0,0.6596666073441301,-0.041921259219710905,37.446372294290235,26.52911080088656,0.32142857142857145,0.03571428571428571,0.32142857142857145,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.25
18,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1775.0,0.0,1.0,1.0,2.0,0.061063346,0.0,0.0,0.0,0.0,0.0,5029.4229,2.0,1126.0,0.0,0.0,2.0,10.0,0.25377184,LANCASHIRE,2218.0,5592.0,11320.0,4560.0,4201.0,0.19939205,2.0,0.13258776,0.58104926,14.0,0.0,0.0,0.63999999,0.0,1.0,11459.0,60962.0,43172.0,181622.0,1.0,NW,0.1101426,1.0,8.0,416.0,4.0,233.0,12.0,4.0,0.3892543859649123,0.0,0.9212719298245614,0.051096491228070175,0.0912280701754386,0.0,0.2469298245614035,0.14232456140350877,0.2469298245614035,0.051096491228070175,0.3381578947368421,0.00977304511567982,0.0,0.0012828842320864212,0.002290471418660735,0.0,0.006199689464932662,0.003573355650747156,0.006199689464932662,0.0012828842320864212,0.008490160883593396,7.708317274339012e-05,0.0,0.0,1.1011881820484302e-05,2.2023763640968604e-05,1.1011881820484302e-05,2.2023763640968604e-05,5.505940910242151e-06,5.505940910242151e-06,1.1011881820484302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.02510709055070421,0.037220160553236945,36.11189665518086,8.583887427720585,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
19,10.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2653.0,0.0,0.0,0.0,1.0,0.065493487,0.0,0.0,0.0,0.0,0.0,2164.1555,2.0,1350.0,1.0,385.0,3.0,14.0,0.047475338,LEICESTERSHIRE,4546.0,10979.0,37280.0,32280.0,6413.0,0.016856762,2.0,0.10495858,0.27633068,17.0,2.0,121.0,0.69999999,2.0,0.0,38167.0,70356.0,61163.0,63140.0,0.0,EM,0.071498297,1.0,12.0,918.0,2.0,0.0,14.0,3.0,0.08218711276332094,0.003748451053283767,0.19866790582403965,0.0,0.028438661710037175,0.011926889714993805,0.041821561338289966,0.028438661710037175,0.05374845105328377,0.011926889714993805,0.07026022304832713,0.04201773835920177,0.001916376306620209,0.0,0.014539119417168197,0.006097560975609756,0.02138105796642382,0.014539119417168197,0.027478618942033576,0.006097560975609756,0.03592017738359202,0.00026924295216978144,3.167564143173899e-05,3.167564143173899e-05,3.167564143173899e-05,3.167564143173899e-05,3.167564143173899e-05,0.00015837820715869496,1.5837820715869496e-05,1.5837820715869496e-05,1.5837820715869496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.5112448527082674,0.07918910357934748,29.17535269531233,28.261832386813243,0.11764705882352941,0.11764705882352941,0.5882352941176471,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941
20,21.0,11.0,0.0,3.0,1.0,12.0,0.0,3.0,0.0,1.0,5.0,0.0,10.0,0.0,1.0,8380.0,0.0,0.0,0.0,7.0,0.048495576,0.0,0.0,0.0,0.0,0.0,6940.5439,6.0,3556.0,4.0,998.0,10.0,44.0,0.0,LINCOLNSHIRE,16968.0,46060.0,86440.0,80280.0,17502.0,0.0,11.0,0.44395077,0.025428949,73.0,13.0,835.0,0.69999999,13.0,1.0,140176.0,386202.0,171965.0,173199.0,1.0,EM,0.073369056,0.0,38.0,2643.0,25.0,1183.0,63.0,29.0,0.10438465371200797,0.010401096163428002,0.2180119581464873,0.014735924265072246,0.03292227204783259,0.012431489785749875,0.04429496761335326,0.047658196312904834,0.05672645739910314,0.02716741405082212,0.07721723966118585,0.048383651175815105,0.004821044001408784,0.00683029347744502,0.015259903348171755,0.005762157980126906,0.020531296370071422,0.022090196825616776,0.026293454350198326,0.012592451457571926,0.035791199718243176,0.0004214804935363368,7.50581700818134e-05,7.50581700818134e-05,6.351075929999596e-05,6.351075929999596e-05,6.928446469090468e-05,0.00012124781320908319,1.732111617272617e-05,2.8868526954543618e-05,4.041593773636107e-05,1.732111617272617e-05,5.773705390908724e-06,5.7737053909087236e-05,0.0,0.0,0.0,0.4635130687821523,0.03556602520799774,24.95467250052262,24.776876636426145,0.1506849315068493,0.1643835616438356,0.2876712328767123,0.0410958904109589,0.0684931506849315,0.0958904109589041,0.0410958904109589,0.0136986301369863,0.136986301369863,0.0,0.0,0.0,0.1780821917808219,0.1780821917808219,0.1506849315068493
22,21.0,19.0,0.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5164.0,0.0,0.0,0.0,3.0,0.046918273,0.0,0.0,1.0,0.0,0.0,5340.771,7.0,2937.0,1.0,228.0,8.0,41.0,0.0,NORFOLK,10094.0,50828.0,112360.0,112520.0,14707.0,0.0,14.0,0.24419057,0.059157211,59.0,5.0,215.0,0.58000004,5.0,1.0,148085.0,486920.0,176844.0,171163.0,0.0,EE,0.11541829,0.0,34.0,1702.0,17.0,297.0,51.0,18.0,0.04589406327763953,0.0019107714184145041,0.13070565232847495,0.002639530750088873,0.015126199786704585,0.00202630643441166,0.026102026306434413,0.017765730536793457,0.02812833274084607,0.004665837184500533,0.041228226093138996,0.03017007180290133,0.001256112594427534,0.0017351880955580354,0.009943737840537967,0.001332063588509199,0.01715908227829613,0.011678925936096003,0.018491145866805326,0.0030672516840672343,0.027102820118834095,0.0003447006654475558,2.9211920800640325e-05,2.9211920800640325e-05,8.179337824179292e-05,0.00011100529904243323,5.842384160128065e-06,0.00012269006736268935,2.336953664051226e-05,2.336953664051226e-05,1.7527152480384195e-05,3.505430496076839e-05,0.0,5.842384160128065e-06,0.0,0.0,0.0,0.6573850656976099,-0.0009347814656204904,32.04836904634181,33.11207314449543,0.3220338983050847,0.01694915254237288,0.3559322033898305,0.06779661016949153,0.06779661016949153,0.05084745762711865,0.1016949152542373,0.0,0.01694915254237288,0.0,0.0,0.0,0.0847457627118644,0.0847457627118644,0.23728813559322035
23,7.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3322.0,0.0,0.0,0.0,1.0,0.053604811,0.0,0.0,0.0,0.0,0.0,2581.3477,4.0,2438.0,1.0,258.0,5.0,13.0,0.0,NORTHAMPTONSHIRE,4584.0,16914.0,55760.0,47360.0,9424.0,0.5507704,3.0,0.098581381,0.16978922,17.0,3.0,256.0,0.63,3.0,0.0,46611.0,145582.0,75393.0,91075.0,0.0,EM,0.10351454,1.0,9.0,626.0,3.0,0.0,12.0,4.0,0.07014358108108108,0.005405405405405406,0.19898648648648648,0.0,0.013217905405405406,0.005447635135135135,0.05147804054054054,0.013217905405405406,0.05692567567567568,0.005447635135135135,0.06469594594594595,0.036475432335986824,0.002810870161954433,0.0,0.0068734559429042,0.0028328300850947023,0.02676914630798792,0.0068734559429042,0.029601976393082624,0.0028328300850947023,0.03364260225089212,0.00018665934669228658,3.293988471040351e-05,3.293988471040351e-05,3.293988471040351e-05,4.3919846280538015e-05,2.1959923140269008e-05,7.685973099094153e-05,1.0979961570134504e-05,1.0979961570134504e-05,1.0979961570134504e-05,1.0979961570134504e-05,0.0,0.0,0.0,0.0,0.0,0.5200109799615701,0.09223167718912983,35.281957560386,29.206836413397546,0.23529411764705882,0.11764705882352941,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413
24,8.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1276.0,1.0,0.0,1.0,2.0,0.052548755,0.0,0.0,0.0,0.0,0.0,5218.645,2.0,663.0,0.0,0.0,2.0,13.0,0.21070063,NORTHUMBERLAND,,,,,,0.13045762,5.0,0.02613594,0.50116551,20.0,3.0,52.0,0.80000001,3.0,1.0,12300.0,148084.0,30389.0,72923.0,1.0,NE,0.1233473,1.0,11.0,384.0,7.0,229.0,18.0,7.0,,,,,,,,,,,,0.017497908753068305,0.0007130809209714357,0.00314029867120113,0.005265828339481371,0.0,0.009091781742385804,0.008406127010682501,0.009091781742385804,0.00314029867120113,0.014357610081867174,0.00027426189268132137,4.113928390219821e-05,4.113928390219821e-05,6.856547317033034e-05,5.485237853626428e-05,1.371309463406607e-05,0.00010970475707252856,2.742618926813214e-05,1.371309463406607e-05,2.742618926813214e-05,2.742618926813214e-05,0.0,0.0,0.0,0.0,0.0,,,13.973550605569068,5.8231590767335195,0.2,0.05,0.4,0.1,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.25
25,5.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1997.0,0.0,0.0,0.0,2.0,0.030153006,0.0,0.0,0.0,0.0,0.0,2152.0994,3.0,827.0,1.0,249.0,4.0,9.0,0.24505556,NOTTINGHAMSHIRE,4826.0,10096.0,24960.0,17360.0,5204.0,0.21799478,3.0,0.17856553,0.10316594,16.0,2.0,58.0,0.69999999,2.0,0.0,31390.0,70520.0,52221.0,78148.0,0.0,EM,0.16006829,1.0,6.0,670.0,6.0,251.0,12.0,7.0,0.11503456221198156,0.0033410138248847927,0.2997695852534562,0.01445852534562212,0.03859447004608295,0.014343317972350231,0.047638248847926265,0.05305299539170507,0.061981566820276494,0.02880184331797235,0.08623271889400921,0.0255540768797666,0.0007421815017658801,0.0032118544300557914,0.008573475968674821,0.0031862619644776576,0.010582484516558325,0.011785330398730613,0.013768746481035984,0.006398116394533449,0.01915596048523315,0.00020473972462507038,2.5592465578133797e-05,2.5592465578133797e-05,3.83886983672007e-05,3.83886983672007e-05,1.2796232789066898e-05,6.398116394533449e-05,0.0,2.5592465578133797e-05,2.5592465578133797e-05,1.2796232789066898e-05,1.2796232789066898e-05,1.2796232789066898e-05,0.0,0.0,0.0,0.22214260121820137,0.09725136919690842,36.312449136875365,24.265143143481197,0.1875,0.0625,0.3125,0.0,0.125,0.125,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.125,0.125,0.1875
26,8.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2669.0,0.0,0.0,0.0,0.0,0.050089221,1.0,0.0,1.0,0.0,0.0,1917.6273,4.0,1606.0,0.0,0.0,4.0,18.0,0.0,OXFORDSHIRE,4061.0,20121.0,40720.0,35160.0,7559.0,0.25233719,3.0,0.16406007,0.17538366,22.0,3.0,335.0,0.63,2.0,0.0,39003.0,90759.0,49424.0,66909.0,0.0,SE,0.13926899,1.0,14.0,1029.0,4.0,34.0,18.0,4.0,0.07591012514220705,0.009527872582480092,0.21498862343572242,0.0009670079635949944,0.029266211604095562,0.0,0.045676905574516494,0.030233219567690556,0.045676905574516494,0.0009670079635949944,0.07494311717861206,0.03988999985054328,0.005006800280978643,0.0005081528643381309,0.015379096982468726,0.0,0.024002750003736417,0.015887249846806856,0.024002750003736417,0.0005081528643381309,0.03938184698620514,0.00032880479457173174,4.4837017441599784e-05,2.9891344961066523e-05,4.4837017441599784e-05,8.967403488319957e-05,5.9782689922133046e-05,0.00011956537984426609,1.4945672480533261e-05,1.4945672480533261e-05,0.0,1.4945672480533261e-05,0.0,1.4945672480533261e-05,0.0,0.0,0.0,0.5254898444155495,0.08309793899176493,34.89155583047863,25.77351709584026,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.13636363636363635,0.13636363636363635
