Grid-cell,Longitude,Latitude
4353,44.75,65.25
4354,13.25,65.75
4355,13.75,65.75
4356,14.25,65.75
4357,14.75,65.75
4358,15.25,65.75
4359,15.75,65.75
4360,16.25,65.75
4361,16.75,65.75
4362,17.25,65.75
4363,17.75,65.75
4364,18.25,65.75
4365,18.75,65.75
4366,19.25,65.75
4367,19.75,65.75
4368,20.25,65.75
4369,20.75,65.75
4370,21.25,65.75
4371,21.75,65.75
4372,25.75,65.75
4373,26.25,65.75
4374,26.75,65.75
4375,27.25,65.75
4376,27.75,65.75
4377,28.25,65.75
4378,28.75,65.75
4379,29.25,65.75
4380,29.75,65.75
4381,30.25,65.75
4382,30.75,65.75
4383,31.25,65.75
4384,31.75,65.75
4385,32.25,65.75
4386,33.25,65.75
4387,33.75,65.75
4388,34.25,65.75
4389,34.75,65.75
4390,40.25,65.75
4391,40.75,65.75
4392,41.25,65.75
4393,41.75,65.75
4394,42.25,65.75
4395,42.75,65.75
4396,43.25,65.75
4397,43.75,65.75
4398,44.25,65.75
4399,44.75,65.75
4400,13.25,66.25
4401,13.75,66.25
4402,14.25,66.25
4403,14.75,66.25
4404,15.25,66.25
4405,15.75,66.25
4406,16.25,66.25
4407,16.75,66.25
4408,17.25,66.25
4409,17.75,66.25
4410,18.75,66.25
4411,19.25,66.25
4412,19.75,66.25
4413,20.25,66.25
4414,20.75,66.25
4415,21.25,66.25
4416,21.75,66.25
4417,22.25,66.25
4418,22.75,66.25
4419,23.25,66.25
4420,23.75,66.25
4421,24.25,66.25
4422,24.75,66.25
4423,25.25,66.25
4424,25.75,66.25
4425,26.25,66.25
4426,26.75,66.25
4427,27.25,66.25
4428,27.75,66.25
4429,28.25,66.25
4430,28.75,66.25
4431,29.25,66.25
4432,29.75,66.25
4433,30.25,66.25
4434,30.75,66.25
4435,31.75,66.25
4436,32.25,66.25
4437,32.75,66.25
4438,33.75,66.25
4439,41.75,66.25
4440,42.25,66.25
4441,42.75,66.25
4442,43.25,66.25
4443,43.75,66.25
4444,44.25,66.25
4445,44.75,66.25
4446,13.75,66.75
4447,14.25,66.75
4448,14.75,66.75
4449,15.25,66.75
4450,15.75,66.75
4451,16.25,66.75
4452,17.25,66.75
4453,17.75,66.75
4454,18.25,66.75
4455,18.75,66.75
4456,19.25,66.75
4457,19.75,66.75
4458,20.25,66.75
4459,20.75,66.75
4460,21.25,66.75
4461,21.75,66.75
4462,22.25,66.75
4463,22.75,66.75
4464,23.25,66.75
4465,23.75,66.75
4466,24.25,66.75
4467,24.75,66.75
4468,25.25,66.75
4469,25.75,66.75
4470,26.25,66.75
4471,26.75,66.75
4472,27.25,66.75
4473,28.75,66.75
4474,29.25,66.75
4475,29.75,66.75
4476,30.25,66.75
4477,30.75,66.75
4478,31.25,66.75
4479,31.75,66.75
4480,32.25,66.75
4481,32.75,66.75
4482,33.25,66.75
4483,35.75,66.75
4484,36.25,66.75
4485,36.75,66.75
4486,37.25,66.75
4487,37.75,66.75
4488,38.25,66.75
4489,38.75,66.75
4490,39.25,66.75
4491,39.75,66.75
4492,40.25,66.75
4493,40.75,66.75
4494,14.75,67.25
4495,15.25,67.25
4496,15.75,67.25
4497,16.25,67.25
4498,16.75,67.25
4499,17.25,67.25
4500,17.75,67.25
4501,18.25,67.25
4502,18.75,67.25
4503,19.25,67.25
4504,19.75,67.25
4505,20.25,67.25
4506,20.75,67.25
4507,21.25,67.25
4508,21.75,67.25
4509,22.25,67.25
4510,22.75,67.25
4511,23.25,67.25
4512,23.75,67.25
4513,24.25,67.25
4514,24.75,67.25
4515,25.25,67.25
4516,25.75,67.25
4517,26.25,67.25
4518,26.75,67.25
4519,27.25,67.25
4520,27.75,67.25
4521,28.25,67.25
4522,28.75,67.25
4523,29.25,67.25
4524,29.75,67.25
4525,30.25,67.25
4526,30.75,67.25
4527,31.25,67.25
4528,31.75,67.25
4529,32.25,67.25
4530,32.75,67.25
4531,33.75,67.25
4532,34.25,67.25
4533,34.75,67.25
4534,35.25,67.25
4535,35.75,67.25
4536,36.25,67.25
4537,36.75,67.25
4538,37.25,67.25
4539,37.75,67.25
4540,38.25,67.25
4541,38.75,67.25
4542,39.25,67.25
4543,39.75,67.25
4544,40.25,67.25
4545,40.75,67.25
4546,41.25,67.25
4547,15.25,67.75
4548,15.75,67.75
4549,16.25,67.75
4550,16.75,67.75
4551,17.25,67.75
4552,17.75,67.75
4553,18.25,67.75
4554,18.75,67.75
4555,19.25,67.75
4556,19.75,67.75
4557,20.25,67.75
4558,20.75,67.75
4559,21.25,67.75
4560,21.75,67.75
4561,22.25,67.75
4562,22.75,67.75
4563,23.25,67.75
4564,23.75,67.75
4565,24.25,67.75
4566,24.75,67.75
4567,25.25,67.75
4568,25.75,67.75
4569,26.25,67.75
4570,26.75,67.75
4571,27.25,67.75
4572,27.75,67.75
4573,28.25,67.75
4574,28.75,67.75
4575,29.25,67.75
4576,29.75,67.75
4577,30.25,67.75
4578,30.75,67.75
4579,31.25,67.75
4580,31.75,67.75
4581,32.25,67.75
4582,32.75,67.75
4583,33.25,67.75
4584,33.75,67.75
4585,34.25,67.75
4586,35.25,67.75
4587,35.75,67.75
4588,36.25,67.75
4589,36.75,67.75
4590,37.25,67.75
4591,37.75,67.75
4592,38.25,67.75
4593,38.75,67.75
4594,39.25,67.75
4595,39.75,67.75
4596,40.25,67.75
4597,40.75,67.75
4598,44.75,67.75
4599,15.75,68.25
4600,17.25,68.25
4601,18.25,68.25
4602,18.75,68.25
4603,19.25,68.25
4604,19.75,68.25
4605,20.25,68.25
4606,20.75,68.25
4607,21.25,68.25
4608,21.75,68.25
4609,22.25,68.25
4610,22.75,68.25
4611,23.25,68.25
4612,23.75,68.25
4613,24.25,68.25
4614,24.75,68.25
4615,25.25,68.25
4616,25.75,68.25
4617,26.25,68.25
4618,26.75,68.25
4619,27.25,68.25
4620,27.75,68.25
4621,28.25,68.25
4622,28.75,68.25
4623,29.25,68.25
4624,29.75,68.25
4625,30.25,68.25
4626,30.75,68.25
4627,31.25,68.25
4628,31.75,68.25
4629,32.25,68.25
4630,32.75,68.25
4631,34.25,68.25
4632,34.75,68.25
4633,35.25,68.25
4634,35.75,68.25
4635,36.25,68.25
4636,36.75,68.25
4637,37.25,68.25
4638,37.75,68.25
4639,38.25,68.25
4640,38.75,68.25
4641,44.75,68.25
4642,15.25,68.75
4643,15.75,68.75
4644,16.25,68.75
4645,16.75,68.75
4646,17.25,68.75
4647,17.75,68.75
4648,18.25,68.75
4649,18.75,68.75
4650,19.25,68.75
4651,19.75,68.75
4652,20.25,68.75
4653,20.75,68.75
4654,21.25,68.75
4655,21.75,68.75
4656,22.25,68.75
4657,22.75,68.75
4658,23.25,68.75
4659,23.75,68.75
4660,24.25,68.75
4661,24.75,68.75
4662,25.25,68.75
4663,25.75,68.75
4664,26.25,68.75
4665,26.75,68.75
4666,27.25,68.75
4667,27.75,68.75
4668,28.25,68.75
4669,28.75,68.75
4670,29.25,68.75
4671,29.75,68.75
4672,30.25,68.75
4673,30.75,68.75
4674,31.25,68.75
4675,31.75,68.75
4676,32.25,68.75
4677,32.75,68.75
4678,33.25,68.75
4679,33.75,68.75
4680,34.25,68.75
4681,34.75,68.75
4682,35.25,68.75
4683,35.75,68.75
4684,36.25,68.75
4685,36.75,68.75
4686,37.25,68.75
4687,17.75,69.25
4688,18.25,69.25
4689,18.75,69.25
4690,19.25,69.25
4691,19.75,69.25
4692,20.25,69.25
4693,20.75,69.25
4694,21.75,69.25
4695,22.25,69.25
4696,22.75,69.25
4697,23.25,69.25
4698,23.75,69.25
4699,24.25,69.25
4700,24.75,69.25
4701,25.25,69.25
4702,25.75,69.25
4703,26.25,69.25
4704,26.75,69.25
4705,27.25,69.25
4706,27.75,69.25
4707,28.75,69.25
4708,29.25,69.25
4709,29.75,69.25
4710,30.25,69.25
4711,30.75,69.25
4712,31.25,69.25
4713,31.75,69.25
4714,32.25,69.25
4715,32.75,69.25
4716,33.25,69.25
4717,33.75,69.25
4718,34.25,69.25
4719,34.75,69.25
4720,35.25,69.25
4721,19.25,69.75
4722,19.75,69.75
4723,20.25,69.75
4724,21.25,69.75
4725,21.75,69.75
4726,22.25,69.75
4727,22.75,69.75
4728,23.25,69.75
4729,23.75,69.75
4730,24.25,69.75
4731,24.75,69.75
4732,25.25,69.75
4733,25.75,69.75
4734,26.25,69.75
4735,26.75,69.75
4736,27.25,69.75
4737,27.75,69.75
4738,28.25,69.75
4739,28.75,69.75
4740,29.25,69.75
4741,29.75,69.75
4742,30.25,69.75
4743,30.75,69.75
4744,31.25,69.75
4745,31.75,69.75
4746,32.25,69.75
4747,32.75,69.75
4748,21.25,70.25
4749,21.75,70.25
4750,22.75,70.25
4751,23.25,70.25
4752,24.25,70.25
4753,24.75,70.25
4754,25.25,70.25
4755,25.75,70.25
4756,26.25,70.25
4757,26.75,70.25
4758,27.25,70.25
4759,27.75,70.25
4760,28.25,70.25
4761,28.75,70.25
4762,29.25,70.25
4763,23.75,70.75
4764,24.75,70.75
4765,25.25,70.75
4766,26.25,70.75
4767,26.75,70.75
4768,27.75,70.75
4769,28.25,70.75
4770,29.25,70.75
4771,29.75,70.75
4772,-11.75,27.25
4773,-11.25,27.25
4774,-10.75,27.25
4775,-10.25,27.25
4776,-9.75,27.25
4777,-9.25,27.25
4778,-8.75,27.25
4779,-8.25,27.25
4780,-11.75,27.75
4781,-11.25,27.75
4782,-10.75,27.75
4783,-10.25,27.75
4784,-9.75,27.75
4785,-9.25,27.75
4786,-8.75,27.75
4787,-8.25,27.75
4788,-7.75,27.75
4789,-7.25,27.75
4790,-6.75,27.75
4791,-11.75,28.25
4792,-11.25,28.25
4793,-10.75,28.25
4794,-10.25,28.25
4795,-9.75,28.25
4796,-9.25,28.25
4797,-8.75,28.25
4798,-8.25,28.25
4799,-7.75,28.25
4800,-7.25,28.25
4801,-6.75,28.25
4802,-6.25,28.25
4803,-10.75,28.75
4804,-10.25,28.75
4805,-9.75,28.75
4806,-9.25,28.75
4807,-8.75,28.75
4808,-8.25,28.75
4809,-7.75,28.75
4810,-7.25,28.75
4811,-6.75,28.75
4812,-6.25,28.75
4813,-5.75,28.75
4814,-5.25,28.75
4815,-4.75,28.75
4816,-9.75,29.25
4817,-9.25,29.25
4818,-8.75,29.25
4819,-8.25,29.25
4820,-7.75,29.25
4821,-7.25,29.25
4822,-6.75,29.25
4823,-6.25,29.25
4824,-5.75,29.25
4825,-5.25,29.25
4826,-4.75,29.25
4827,-4.25,29.25
4828,-3.75,29.25
4829,-3.25,29.25
4830,-9.25,29.75
4831,-8.75,29.75
4832,-8.25,29.75
4833,-7.75,29.75
4834,-7.25,29.75
4835,-6.75,29.75
4836,-6.25,29.75
4837,-5.75,29.75
4838,-5.25,29.75
4839,-4.75,29.75
4840,-4.25,29.75
4841,-3.75,29.75
4842,-3.25,29.75
4843,-2.75,29.75
4844,-9.25,30.25
4845,-8.75,30.25
4846,-8.25,30.25
4847,-7.75,30.25
4848,-7.25,30.25
4849,-6.75,30.25
4850,-6.25,30.25
4851,-5.75,30.25
4852,-5.25,30.25
4853,-4.75,30.25
4854,-4.25,30.25
4855,-3.75,30.25
4856,-3.25,30.25
4857,-2.75,30.25
4858,-2.25,30.25
4859,-9.25,30.75
4860,-8.75,30.75
4861,-8.25,30.75
4862,-7.75,30.75
4863,-7.25,30.75
4864,-6.75,30.75
4865,-6.25,30.75
4866,-5.75,30.75
4867,-5.25,30.75
4868,-4.75,30.75
4869,-4.25,30.75
4870,-3.75,30.75
4871,-3.25,30.75
4872,-2.75,30.75
4873,-2.25,30.75
4874,-1.75,30.75
4875,-1.25,30.75
4876,-0.75,30.75
4877,-0.25,30.75
4878,-9.25,31.25
4879,-8.75,31.25
4880,-8.25,31.25
4881,-7.75,31.25
4882,-7.25,31.25
4883,-6.75,31.25
4884,-6.25,31.25
4885,-5.75,31.25
4886,-5.25,31.25
4887,-4.75,31.25
4888,-4.25,31.25
4889,-3.75,31.25
4890,-3.25,31.25
4891,-2.75,31.25
4892,-2.25,31.25
4893,-1.75,31.25
4894,-1.25,31.25
4895,-0.75,31.25
4896,-0.25,31.25
4897,-9.25,31.75
4898,-8.75,31.75
4899,-8.25,31.75
4900,-7.75,31.75
4901,-7.25,31.75
4902,-6.75,31.75
4903,-6.25,31.75
4904,-5.75,31.75
4905,-5.25,31.75
4906,-4.75,31.75
4907,-4.25,31.75
4908,-3.75,31.75
4909,-3.25,31.75
4910,-2.75,31.75
4911,-2.25,31.75
4912,-1.75,31.75
4913,-1.25,31.75
4914,-0.75,31.75
4915,-0.25,31.75
4916,-8.75,32.25
4917,-8.25,32.25
4918,-7.75,32.25
4919,-7.25,32.25
4920,-6.75,32.25
4921,-6.25,32.25
4922,-5.75,32.25
4923,-5.25,32.25
4924,-4.75,32.25
4925,-4.25,32.25
4926,-3.75,32.25
4927,-3.25,32.25
4928,-2.75,32.25
4929,-2.25,32.25
4930,-1.75,32.25
4931,-1.25,32.25
4932,-0.75,32.25
4933,-0.25,32.25
4934,-8.75,32.75
4935,-8.25,32.75
4936,-7.75,32.75
4937,-7.25,32.75
4938,-6.75,32.75
4939,-6.25,32.75
4940,-5.75,32.75
4941,-5.25,32.75
4942,-4.75,32.75
4943,-4.25,32.75
4944,-3.75,32.75
4945,-3.25,32.75
4946,-2.75,32.75
4947,-2.25,32.75
4948,-1.75,32.75
4949,-1.25,32.75
4950,-0.75,32.75
4951,-0.25,32.75
4952,-8.25,33.25
4953,-7.75,33.25
4954,-7.25,33.25
4955,-6.75,33.25
4956,-6.25,33.25
4957,-5.75,33.25
4958,-5.25,33.25
4959,-4.75,33.25
4960,-4.25,33.25
4961,-3.75,33.25
4962,-3.25,33.25
4963,-2.75,33.25
4964,-2.25,33.25
4965,-1.75,33.25
4966,-1.25,33.25
4967,-0.75,33.25
4968,-0.25,33.25
4969,-7.25,33.75
4970,-6.75,33.75
4971,-6.25,33.75
4972,-5.75,33.75
4973,-5.25,33.75
4974,-4.75,33.75
4975,-4.25,33.75
4976,-3.75,33.75
4977,-3.25,33.75
4978,-2.75,33.75
4979,-2.25,33.75
4980,-1.75,33.75
4981,-1.25,33.75
4982,-0.75,33.75
4983,-0.25,33.75
4984,-6.25,34.25
4985,-5.75,34.25
4986,-5.25,34.25
4987,-4.75,34.25
4988,-4.25,34.25
4989,-3.75,34.25
4990,-3.25,34.25
4991,-2.75,34.25
4992,-2.25,34.25
4993,-1.75,34.25
4994,-1.25,34.25
4995,-0.75,34.25
4996,-0.25,34.25
4997,-5.75,34.75
4998,-5.25,34.75
4999,-4.75,34.75
5000,-4.25,34.75
5001,-3.75,34.75
5002,-3.25,34.75
5003,-2.75,34.75
5004,-2.25,34.75
5005,-1.75,34.75
5006,-1.25,34.75
5007,-0.75,34.75
5008,-0.25,34.75
5009,-5.75,35.25
5010,-5.25,35.25
5011,-4.75,35.25
5012,-4.25,35.25
5013,-3.75,35.25
5014,-3.25,35.25
5015,-1.25,35.25
5016,-0.75,35.25
5017,-0.25,35.25
5018,-0.75,35.75
5019,-0.25,35.75
5020,-5.25,36.25
5021,-5.75,36.75
5022,-5.25,36.75
5023,-4.75,36.75
5024,-4.25,36.75
5025,-7.75,37.25
5026,-6.25,37.25
5027,-5.75,37.25
5028,-5.25,37.25
5029,-4.75,37.25
5030,-4.25,37.25
5031,-3.75,37.25
5032,-3.25,37.25
5033,-2.75,37.25
5034,-2.25,37.25
5035,-1.75,37.25
5036,-8.25,37.75
5037,-7.75,37.75
5038,-7.25,37.75
5039,-6.75,37.75
5040,-6.25,37.75
5041,-5.75,37.75
5042,-5.25,37.75
5043,-4.75,37.75
5044,-4.25,37.75
5045,-3.75,37.75
5046,-3.25,37.75
5047,-2.75,37.75
5048,-2.25,37.75
5049,-1.75,37.75
5050,-1.25,37.75
5051,-0.75,37.75
5052,-8.25,38.25
5053,-7.75,38.25
5054,-7.25,38.25
5055,-6.75,38.25
5056,-6.25,38.25
5057,-5.75,38.25
5058,-5.25,38.25
5059,-4.75,38.25
5060,-4.25,38.25
5061,-3.75,38.25
5062,-3.25,38.25
5063,-2.75,38.25
5064,-2.25,38.25
5065,-1.75,38.25
5066,-1.25,38.25
5067,-0.75,38.25
5068,-8.75,38.75
5069,-8.25,38.75
5070,-7.75,38.75
5071,-7.25,38.75
5072,-6.75,38.75
5073,-6.25,38.75
5074,-5.75,38.75
5075,-5.25,38.75
5076,-4.75,38.75
5077,-4.25,38.75
5078,-3.75,38.75
5079,-3.25,38.75
5080,-2.75,38.75
5081,-2.25,38.75
5082,-1.75,38.75
5083,-1.25,38.75
5084,-0.75,38.75
5085,-0.25,38.75
5086,-8.75,39.25
5087,-8.25,39.25
5088,-7.75,39.25
5089,-7.25,39.25
5090,-6.75,39.25
5091,-6.25,39.25
5092,-5.75,39.25
5093,-5.25,39.25
5094,-4.75,39.25
5095,-4.25,39.25
5096,-3.75,39.25
5097,-3.25,39.25
5098,-2.75,39.25
5099,-2.25,39.25
5100,-1.75,39.25
5101,-1.25,39.25
5102,-0.75,39.25
5103,-0.25,39.25
5104,-8.25,39.75
5105,-7.75,39.75
5106,-7.25,39.75
5107,-6.75,39.75
5108,-6.25,39.75
5109,-5.75,39.75
5110,-5.25,39.75
5111,-4.75,39.75
5112,-4.25,39.75
5113,-3.75,39.75
5114,-3.25,39.75
5115,-2.75,39.75
5116,-2.25,39.75
5117,-1.25,39.75
5118,-0.75,39.75
5119,-0.25,39.75
5120,-8.25,40.25
5121,-7.75,40.25
5122,-7.25,40.25
5123,-6.75,40.25
5124,-6.25,40.25
5125,-5.75,40.25
5126,-5.25,40.25
5127,-4.75,40.25
5128,-4.25,40.25
5129,-3.75,40.25
5130,-3.25,40.25
5131,-2.75,40.25
5132,-2.25,40.25
5133,-1.75,40.25
5134,-1.25,40.25
5135,-0.75,40.25
5136,-0.25,40.25
5137,-8.25,40.75
5138,-7.75,40.75
5139,-7.25,40.75
5140,-6.75,40.75
5141,-6.25,40.75
5142,-5.75,40.75
5143,-5.25,40.75
5144,-4.75,40.75
5145,-4.25,40.75
5146,-3.75,40.75
5147,-3.25,40.75
5148,-2.75,40.75
5149,-2.25,40.75
5150,-1.75,40.75
5151,-1.25,40.75
5152,-0.75,40.75
5153,-0.25,40.75
5154,-8.25,41.25
5155,-7.75,41.25
5156,-7.25,41.25
5157,-6.75,41.25
5158,-6.25,41.25
5159,-5.75,41.25
5160,-5.25,41.25
5161,-4.75,41.25
5162,-4.25,41.25
5163,-3.75,41.25
5164,-3.25,41.25
5165,-2.75,41.25
5166,-2.25,41.25
5167,-1.75,41.25
5168,-1.25,41.25
5169,-0.75,41.25
5170,-0.25,41.25
5171,-8.25,41.75
5172,-7.75,41.75
5173,-7.25,41.75
5174,-6.75,41.75
5175,-6.25,41.75
5176,-5.75,41.75
5177,-5.25,41.75
5178,-4.75,41.75
5179,-4.25,41.75
5180,-3.75,41.75
5181,-3.25,41.75
5182,-2.75,41.75
5183,-2.25,41.75
5184,-1.75,41.75
5185,-1.25,41.75
5186,-0.75,41.75
5187,-0.25,41.75
5188,-8.25,42.25
5189,-7.75,42.25
5190,-7.25,42.25
5191,-6.75,42.25
5192,-6.25,42.25
5193,-5.75,42.25
5194,-5.25,42.25
5195,-4.75,42.25
5196,-4.25,42.25
5197,-3.75,42.25
5198,-3.25,42.25
5199,-2.75,42.25
5200,-2.25,42.25
5201,-1.75,42.25
5202,-1.25,42.25
5203,-0.75,42.25
5204,-0.25,42.25
5205,-8.25,42.75
5206,-7.75,42.75
5207,-7.25,42.75
5208,-6.75,42.75
5209,-6.25,42.75
5210,-5.75,42.75
5211,-5.25,42.75
5212,-4.75,42.75
5213,-4.25,42.75
5214,-3.75,42.75
5215,-3.25,42.75
5216,-2.75,42.75
5217,-2.25,42.75
5218,-1.75,42.75
5219,-1.25,42.75
5220,-0.75,42.75
5221,-0.25,42.75
5222,-8.75,43.25
5223,-8.25,43.25
5224,-7.75,43.25
5225,-7.25,43.25
5226,-6.75,43.25
5227,-6.25,43.25
5228,-5.75,43.25
5229,-5.25,43.25
5230,-4.75,43.25
5231,-4.25,43.25
5232,-3.75,43.25
5233,-3.25,43.25
5234,-2.75,43.25
5235,-2.25,43.25
5236,-1.75,43.25
5237,-1.25,43.25
5238,-0.75,43.25
5239,-0.25,43.25
5240,-7.75,43.75
5241,-0.75,43.75
5242,-0.25,43.75
5243,-0.75,44.25
5244,-0.25,44.25
5245,-0.75,44.75
5246,-0.25,44.75
5247,-0.75,45.25
5248,-0.25,45.75
5249,-0.25,46.25
5250,-1.25,46.75
5251,-0.75,46.75
5252,-0.25,46.75
5253,-1.25,47.25
5254,-0.75,47.25
5255,-0.25,47.25
5256,-2.75,47.75
5257,-2.25,47.75
5258,-1.75,47.75
5259,-1.25,47.75
5260,-0.75,47.75
5261,-0.25,47.75
5262,-4.25,48.25
5263,-3.75,48.25
5264,-3.25,48.25
5265,-2.75,48.25
5266,-2.25,48.25
5267,-1.75,48.25
5268,-1.25,48.25
5269,-0.75,48.25
5270,-0.25,48.25
5271,-3.75,48.75
5272,-3.25,48.75
5273,-1.75,48.75
5274,-1.25,48.75
5275,-0.75,48.75
5276,-0.25,48.75
5277,-0.75,49.25
5278,-0.25,49.25
5279,-5.25,50.25
5280,-4.75,50.25
5281,-4.25,50.75
5282,-3.75,50.75
5283,-3.25,50.75
5284,-3.75,51.25
5285,-3.25,51.25
5286,-2.75,51.25
5287,-2.25,51.25
5288,-1.75,51.25
5289,-1.25,51.25
5290,-0.75,51.25
5291,-0.25,51.25
5292,-9.25,51.75
5293,-8.75,51.75
5294,-3.75,51.75
5295,-3.25,51.75
5296,-2.75,51.75
5297,-2.25,51.75
5298,-1.75,51.75
5299,-1.25,51.75
5300,-0.75,51.75
5301,-0.25,51.75
5302,-9.25,52.25
5303,-8.75,52.25
5304,-8.25,52.25
5305,-7.75,52.25
5306,-4.25,52.25
5307,-3.75,52.25
5308,-3.25,52.25
5309,-2.75,52.25
5310,-2.25,52.25
5311,-1.75,52.25
5312,-1.25,52.25
5313,-0.75,52.25
5314,-0.25,52.25
5315,-8.75,52.75
5316,-8.25,52.75
5317,-7.75,52.75
5318,-7.25,52.75
5319,-6.75,52.75
5320,-6.25,52.75
5321,-3.25,52.75
5322,-2.75,52.75
5323,-2.25,52.75
5324,-1.75,52.75
5325,-1.25,52.75
5326,-0.75,52.75
5327,-0.25,52.75
5328,-8.75,53.25
5329,-8.25,53.25
5330,-7.75,53.25
5331,-7.25,53.25
5332,-6.75,53.25
5333,-6.25,53.25
5334,-3.75,53.25
5335,-3.25,53.25
5336,-2.75,53.25
5337,-2.25,53.25
5338,-1.75,53.25
5339,-1.25,53.25
5340,-0.75,53.25
5341,-0.25,53.25
5342,-9.25,53.75
5343,-8.75,53.75
5344,-8.25,53.75
5345,-7.75,53.75
5346,-7.25,53.75
5347,-6.75,53.75
5348,-6.25,53.75
5349,-2.25,53.75
5350,-1.75,53.75
5351,-1.25,53.75
5352,-0.75,53.75
5353,-0.25,53.75
5354,-9.25,54.25
5355,-8.75,54.25
5356,-8.25,54.25
5357,-7.75,54.25
5358,-7.25,54.25
5359,-6.75,54.25
5360,-6.25,54.25
5361,-5.75,54.25
5362,-2.25,54.25
5363,-1.75,54.25
5364,-1.25,54.25
5365,-0.75,54.25
5366,-7.75,54.75
5367,-7.25,54.75
5368,-6.75,54.75
5369,-6.25,54.75
5370,-5.75,54.75
5371,-2.75,54.75
5372,-2.25,54.75
5373,-1.75,54.75
5374,-1.25,54.75
5375,-7.25,55.25
5376,-6.25,55.25
5377,-4.25,55.25
5378,-3.75,55.25
5379,-3.25,55.25
5380,-2.75,55.25
5381,-2.25,55.25
5382,-1.75,55.25
5383,-5.25,55.75
5384,-4.25,55.75
5385,-3.75,55.75
5386,-3.25,55.75
5387,-2.75,55.75
5388,-2.25,55.75
5389,-5.25,56.25
5390,-4.75,56.25
5391,-3.75,56.25
5392,-3.25,56.25
5393,-5.75,56.75
5394,-5.25,56.75
5395,-4.75,56.75
5396,-4.25,56.75
5397,-3.75,56.75
5398,-3.25,56.75
5399,-2.75,56.75
5400,-5.25,57.25
5401,-4.75,57.25
5402,-4.25,57.25
5403,-3.75,57.25
5404,-3.25,57.25
5405,-2.75,57.25
5406,-2.25,57.25
5407,-4.75,57.75
5408,-4.25,57.75
5409,-3.25,57.75
5410,-2.75,57.75
5411,-4.75,58.25
5412,-4.25,58.25
5413,-3.75,58.25
5414,-3.25,58.75
